date,beta,book_to_price,comovement,earnings_yield,growth,leverage,liquidity,momentum,non_linear_size,residual_volatility,size,交运设备,交通运输,休闲服务,传媒,信息服务,信息设备,公用事业,农林牧渔,化工,医药生物,商业贸易,国防军工,家用电器,建筑建材,建筑材料,建筑装饰,房地产,有色金属,机械设备,汽车,电子,电气设备,纺织服装,综合,计算机,轻工制造,通信,采掘,金融服务,钢铁,银行,非银金融,食品饮料,餐饮旅游,黑色金属
2014/12/17,0.002955257,0.003938026,0.006505634,-0.000588961,-0.000766827,0.00038047,-0.000662613,-0.004107575,-0.001203981,0.005708517,0.003867314,,0.010314802,-0.003127516,-0.014444477,,,-0.00849031,-0.010707494,-0.006484511,-0.013838655,-0.011281356,-0.031725771,-0.009999508,,-0.011022244,-0.009268427,0.00697353,-0.02163132,-0.009613829,-0.004769904,-0.013070139,-0.015258673,0.003079673,-0.011318652,-0.000208466,-0.008240768,-0.007156402,-0.023305016,,-0.011492167,0.047896069,0.008280819,-0.017211059,,
2014/12/18,0.001174578,0.002838062,-0.001777451,0.000363087,-0.000363652,0.001308525,-0.000612124,9.57E-05,-0.00183403,-0.000823532,0.004027603,,0.013456774,0.009318617,0.005826207,,,0.009529932,0.018287775,0.005749074,0.004432756,0.008087899,0.047564446,0.019242923,,0.007891426,0.037545896,-0.00241904,0.024015195,0.017602184,-0.002007858,0.011373019,0.014908621,0.004754627,0.005742204,0.013711593,0.007375726,0.013620652,0.008718105,,0.013528194,-0.029447707,-0.048442749,0.009252926,,
2014/12/19,0.00287911,0.017123785,0.012350117,-0.003650058,-0.001931538,0.003160207,-0.001396222,-0.000336433,-0.003448334,0.001615179,0.010687839,,0.030087927,0.010719736,-0.010705452,,,0.021996856,0.008163524,0.006815609,0.001599528,0.007978924,-0.016336414,-0.006361561,,0.000548431,0.041451799,-0.008290947,0.008461238,0.006780701,-0.000656109,-0.00303894,-0.001190695,0.006687873,-0.000767687,-0.004239078,0.003354692,0.000295556,0.011374134,,0.04029169,-0.020285132,-0.030531236,0.009996315,,
2014/12/22,-0.004051679,0.016169298,-0.002914603,0.005226552,0.000153421,0.002734193,-0.001150795,-0.004303408,-0.001374753,-0.004270235,0.012779264,,-0.0340719,-0.006453177,-0.007515414,,,0.035558737,0.03999435,-0.005337515,-0.009142219,-0.009434479,-0.019396985,-0.003448614,,0.000294799,-0.019942053,-0.021190649,0.009434576,-0.011471281,-0.0215461,-0.018904539,-0.007563893,-0.016649576,-0.008456501,-0.025745717,-0.010645058,-0.01222602,0.021607572,,0.006014339,0.020753847,0.007586997,0.009314191,,
2014/12/23,-0.003044182,-0.007728218,-0.02783971,0.004107661,0.001653676,-0.000602188,-0.001035334,-0.001823744,-0.003068365,-0.005152627,-0.004027858,,-0.009544253,0.00736997,0.008518487,,,-0.020088668,-0.016394374,0.00574838,0.005887062,0.011907755,-0.014590905,0.018153317,,0.003659144,0.000844757,0.010435433,-0.012932729,-0.00094689,0.006039272,0.006080578,0.001667751,0.005190622,0.011919882,0.001203885,0.007617376,0.006713452,-0.030093354,,-0.034842679,-0.012427461,0.044361581,0.026299671,,
2014/12/24,-0.001794035,-0.007438921,-0.017159244,-0.002177446,-4.38E-05,-0.001253845,0.001012124,-0.000879927,0.004185716,-0.000181807,-0.013379788,,0.002330998,-0.003846364,0.003813287,,,0.011276595,-0.014135611,0.011218342,0.004333239,0.008764115,0.031899511,0.00325003,,0.001518432,-0.001155915,-0.001862212,-0.003495613,0.005304312,0.004089929,0.009112087,0.006313762,0.006088251,0.004836677,0.013498058,0.003218614,0.013002789,0.001078224,,-0.014968379,-0.000867056,-0.035596407,0.004147146,,
2014/12/25,0.005368134,0.006574312,0.029434606,0.000657679,-9.72E-06,0.002796262,-4.40E-05,-0.000733298,-0.000667304,0.00462603,0.003591316,,0.000999937,0.009791582,-0.006860582,,,-0.005203274,-0.006211277,-0.004523727,-0.005939224,0.000356371,-0.00820823,-0.007069383,,0.010518124,0.025094851,-0.005050485,-0.005937622,0.006865673,-0.003282828,-0.004463344,0.000830629,0.004028212,-0.008604896,-8.60E-05,-0.002164261,-0.011544026,-0.005159055,,0.008371271,0.00092509,0.012651783,-0.006900311,,
2014/12/26,0.002514327,0.003148038,0.02433307,0.000627367,0.000133528,0.00187425,-0.00106627,0.00167561,-0.001237936,-0.000885014,0.004003048,,-0.000721119,0.001176566,-0.001434479,,,-0.009014943,-0.012460099,-0.008941682,-0.006522066,-0.003565958,-0.001705497,-0.008464172,,-0.006489154,-0.008066787,0.007749134,-0.004211203,-0.011938841,-0.011892573,-0.014589206,-0.012870582,-0.010125664,-0.005851986,-0.016043652,-0.007761951,-0.012117664,-0.007469357,,-0.010020123,0.001500962,0.059976723,-0.008101454,,
2014/12/29,0.001511152,0.006108918,-0.00301089,0.004583363,-0.000802426,0.005665737,-0.00142752,-0.006072172,-0.000302743,-0.000770892,0.003207324,,0.005656355,0.007450556,0.001203218,,,0.001784229,-0.000952467,0.000406281,-0.002557111,0.010755099,0.009924392,-0.011861257,,0.000909431,0.017930098,0.025641167,0.004005486,0.000468579,-0.004881332,-0.004522154,0.000113405,0.000314125,0.007335739,-0.012536955,0.002680781,-0.00883995,-0.012866542,,0.001248245,-0.017072783,0.014771294,0.020437059,,
2014/12/30,-0.000629206,0.001316645,-0.005023791,0.002746912,0.001400908,0.000914532,-0.00169009,0.000154449,-0.003625071,-0.001014295,0.001301181,,-0.024060702,-0.008996286,-0.02467752,,,-0.02540451,-0.007043915,-0.007192357,0.007686959,-0.007571319,-0.019613083,-0.010958371,,0.012817766,-0.009377651,-0.008732191,-0.00680652,-0.002779551,-0.011075374,-0.006826934,-0.005388732,-0.005852619,-0.022327255,-0.00908621,-0.001956762,-0.008300566,-0.008505168,,-0.014278136,0.030356886,0.021664532,-0.0062832,,
2014/12/31,0.001228545,0.003234414,0.019684069,0.00459507,-0.000397508,0.000672781,-0.000202125,0.001189643,-0.003487287,-0.000767059,0.003475537,,-0.00343937,0.007169503,-0.010105913,,,0.005005476,0.005409593,-7.43E-05,0.001747334,-0.00023616,0.003417148,0.006051413,,-0.006083148,-0.015985803,0.029301345,-0.001251598,-0.00146696,-0.001061262,0.004076492,0.008109975,-0.000258304,0.00274574,0.002899158,-0.002468299,-0.006552632,0.005216584,,0.001758615,-0.003260666,-0.00762047,-0.00146412,,
2015/1/5,-0.003014411,0.010647062,0.034534014,0.005310067,0.00024251,0.001413562,-0.000787238,-0.00441406,-0.003511406,-0.005118918,0.009012605,,0.010485395,0.002269847,-0.001489808,,,0.002337599,0.006056369,0.008764349,-0.008016998,0.003572705,-0.004823286,0.014762782,,0.002390546,-0.013014721,0.01094685,0.044701067,-0.001493161,0.01935977,-0.005234093,-0.000502679,0.006266377,0.011698805,-0.007482392,0.000775723,-0.010690118,0.05003244,,0.013578652,-0.034151404,-0.013974122,0.014554404,,
2015/1/6,-0.001682346,-0.00558131,0.00462801,0.002632362,-0.001030794,-0.004241173,0.000848525,0.000163568,-0.0005755,0.001035175,-0.001401417,,0.021261245,0.008525871,0.027592017,,,0.003034945,0.001990903,0.002055496,0.019215483,-0.006509248,0.031899135,0.013944761,,-0.007628716,-0.002001424,-0.027255209,-0.014523128,0.009417186,0.016898951,0.014287855,0.013167122,0.000430725,-0.001195014,0.030890302,0.003641286,0.014790055,-0.009811266,,-0.015509902,-0.003039562,-0.025919784,-0.010023123,,
2015/1/7,0.00048599,0.000277227,0.003134056,-0.001367414,-0.000242676,0.002560295,-0.002924751,0.00355606,-0.001121068,-0.000350775,0.00159969,,-0.005796144,0.004911969,-0.003567282,,,0.00030052,0.008713181,0.005712792,-0.003699598,0.007885857,-0.016076879,-0.00202259,,0.0042973,0.005409536,0.003399369,0.017533568,0.007768114,-0.005082203,-0.002363805,0.006429798,0.006375717,0.002756909,0.000719605,0.008493578,0.000433608,0.010891158,,0.005240997,-0.018700664,0.011279241,-0.003831761,,
2015/1/8,-0.002166367,-0.009113594,-0.019611053,-0.000206651,0.000581945,-0.00238762,-0.000101092,-0.000813884,0.000930714,0.001721565,-0.002637559,,0.002303449,-0.001892042,0.006517277,,,-0.003790952,0.012697978,0.007519302,0.006225,-0.001113482,0.007339096,0.007363204,,-0.000228419,-0.017168463,-0.001669278,-0.012431477,0.006736568,0.009891948,0.008790516,0.006874936,0.012248411,0.009133381,0.014230239,0.005404938,0.017938869,0.007546669,,-0.010297099,-0.007800955,-0.0165956,0.009579299,,
2015/1/9,-0.002323823,-0.001081966,-0.004578031,0.003151966,5.93E-05,0.000787625,-0.001453168,-0.000250283,0.000405785,0.00177004,-0.001290546,,-0.005757415,-0.000884081,0.004857517,,,-0.015497072,-0.008728657,-0.008772089,-0.001603581,-0.011251643,-0.006174082,-0.005144493,,-0.004554243,0.002515312,-0.00718838,-0.00592558,-0.001090346,-0.004911767,0.002033133,-0.007665735,-0.002659034,-0.008687157,0.013737923,-0.003142002,-0.006138801,-0.013487906,,-0.003964962,0.015120248,0.015638051,-0.003531188,,
2015/1/12,-0.000766536,-0.009628286,-0.01207475,0.001475433,-0.000190695,-0.002071222,0.001532121,-0.002836177,0.000489237,0.001321395,0.005201277,,-0.005370291,0.01297102,0.0180494,,,-0.014167473,0.001473765,0.004814491,0.006593768,0.002357286,-0.020919934,0.015574321,,-0.006237403,-0.01344788,-0.005115352,-0.006722022,-0.008315279,0.01717497,0.001274193,0.003542577,-0.001078522,-0.00392355,0.029388761,0.002799385,0.003824899,-0.013064331,,-0.009453458,0.002659873,0.0042634,-0.003220733,,
2015/1/13,0.001561794,-0.00267198,0.003136542,0.003046232,0.000402883,-0.001262782,0.00021216,-0.001988893,0.001306855,0.001866923,-0.003866228,,-0.001586165,-0.000904092,0.010994171,,,-0.002260858,-0.000466319,0.005850072,0.005329639,0.002702428,0.009476406,0.016945954,,-0.004197222,0.001900288,-0.00151334,-0.004847488,0.005251568,0.00846045,0.016401024,0.010262258,4.61E-05,0.002011461,0.033363323,0.006128112,0.022371446,-0.005188249,,-0.000450748,-0.005759243,-0.022172106,-0.009248506,,
2015/1/14,0.000174584,0.000515996,-0.006393664,0.003137462,-0.000214973,-0.001172617,0.00051414,0.001483578,0.000804935,0.000623663,-0.003324741,,-0.014803279,-0.003235552,-0.008432978,,,-0.002959665,0.003263248,-0.00459467,0.000344725,-0.007027421,0.01087037,-0.005913695,,-0.006567478,-0.005602799,0.004502929,-0.0169647,-0.004653153,-0.009711939,-0.002858577,0.002788715,-0.007967841,-0.003252751,-0.01182208,-0.00358101,-0.006500598,-0.013445786,,-0.009932978,0.02412035,0.007517586,-0.009601935,,
2015/1/15,0.004364907,0.005769875,0.026457579,0.002450907,0.001004196,0.00188674,-0.001463042,-0.002115808,-0.002710777,0.002156274,0.003633622,,0.000714975,-0.005070174,-0.006888956,,,0.001842286,-0.002073703,-0.00354613,-0.006617765,-0.001584173,-0.003925331,-0.005409834,,-3.70E-05,0.002014525,0.005412269,-0.004572874,-0.000323434,-0.009545687,-0.008251647,-0.006440814,6.02E-05,-0.005486829,-0.015884853,-0.001698411,-0.008709607,0.006272432,,0.001819375,-0.002860725,0.023985929,-0.004685312,,
2015/1/16,0.002208666,-0.001641959,0.012188478,1.69E-07,9.28E-05,-0.001585066,0.000154185,-0.0031511,0.000340464,0.006300346,0.00097754,,-0.004803749,0.002421019,0.027717705,,,-0.002333139,0.006885064,0.00579413,-0.000515569,-0.000730914,-0.00232263,-0.00507149,,-0.000920376,-0.000388083,-0.004784466,0.003448389,0.00265459,-0.001885621,0.001780533,0.007922889,0.000774996,0.001479026,0.033655481,0.004201913,0.003022088,-0.002967759,,0.001007343,0.000196612,-0.018031591,-0.001736673,,
2015/1/19,-0.00345571,-0.017279365,-0.07080944,0.001706223,0.000272251,-0.00294059,-0.000621968,-0.003571782,-5.82E-05,0.003975958,-0.010427359,,-0.003560031,-0.000200623,0.027723133,,,-0.004755929,0.009880946,0.00382084,0.025659928,-0.007061288,0.009729876,0.008849335,,-0.004803741,0.00066688,-0.009753582,0.000835957,0.005524631,0.002596545,0.015968466,0.011583684,0.007930132,-0.004356929,0.024471744,0.014460308,0.013204633,-0.013746513,,-0.007730475,-0.005605142,-0.01736776,-0.0049282,,
2015/1/20,0.000232826,-0.005710814,0.021172881,0.002310375,0.001177663,-0.000622884,0.000436657,-0.004133011,0.003231538,0.007639225,-0.003093363,,0.015824119,0.005419321,0.008904295,,,0.002618606,0.004702257,0.010253092,0.00719433,0.005732257,0.011428729,0.015823668,,0.012500312,0.005858212,0.012930496,0.001046508,0.012674187,0.01172209,0.015335733,0.010774183,0.010052996,0.008673654,0.027252786,0.014093924,0.01718858,0.001870628,,0.012491413,-0.015242868,-0.05405247,0.000759227,,
2015/1/21,0.006943105,0.001031416,0.039156329,0.000571713,0.000310539,0.000739445,-0.002184243,-0.000171352,-0.001702584,0.001900738,0.001026308,,-0.003661343,0.000534902,-0.004919341,,,-0.006826214,-0.003580113,-0.007767512,-0.009387471,-0.000407946,-0.001508775,-0.009983178,,-0.004548972,-0.008727828,0.003876632,0.000705614,-0.005623439,-0.007272985,-0.009569386,-0.006967374,0.001672894,-0.006806421,-0.023030146,-0.0014151,-0.009477751,-0.004495285,,-0.000276084,0.010578307,0.034860819,-0.006963117,,
2015/1/22,0.002317092,-0.003929829,0.00628412,-0.001162171,0.000476525,0.00036227,-0.000947091,-0.000719874,0.001711113,0.001734339,-0.004361713,,-0.005538688,-0.002395606,-0.005147224,,,-0.002671285,0.006520086,-0.002684836,-0.002348632,0.007245662,0.043468282,-0.004294539,,-0.00762648,-0.008191444,0.001826061,0.019675125,0.002941363,0.000913136,0.005218821,-0.003423606,-0.000316277,0.002976996,-0.005639242,-0.006747178,0.010048558,0.003493013,,0.004151548,-0.006643645,0.00435378,-0.009490678,,
2015/1/23,0.001451758,-0.002715213,-0.002867441,0.00069824,2.49E-05,0.003281637,-0.002389146,-0.00114798,-0.001280872,-0.001819454,0.000468296,,0.004940605,0.005264746,-0.014852512,,,-0.003471984,-0.007025365,0.002174135,-0.004308871,-0.00222419,-0.020834727,-0.003347448,,-0.002031827,-0.001476883,0.003651237,-0.007298804,-0.005093088,-0.007292595,-0.009044109,0.000614734,0.002405943,0.00273378,-0.025895741,-0.003762817,-0.00887849,-0.004655671,,0.001397808,0.006628064,0.027058594,-0.003616054,,
2015/1/26,0.002097845,-0.003486554,0.01108072,-0.000187357,-0.000421286,0.000700488,0.000517856,-0.000359562,0.003192429,-0.000977294,-0.00218841,,0.008930642,0.006696423,0.012682307,,,0.00182855,0.001089508,0.006353304,0.001519997,0.014701668,0.001084547,-0.001153933,,0.01003681,0.004699243,0.008506082,0.002456068,0.001839289,0.000108668,0.00282138,0.001494709,0.021430597,0.012359876,0.018991965,0.003479265,0.003614052,-0.000706942,,0.01763149,-0.013931123,-0.017848606,0.00508139,,
2015/1/27,1.56E-05,-0.002409954,-0.005940378,-0.000874416,-0.000726434,0.000208627,-0.002243631,0.00390785,0.001409558,0.000171434,-0.00432987,,-0.00198062,-0.000816971,-0.000417029,,,-0.001912749,0.008452606,0.00852967,0.004513919,0.006814174,0.009626239,0.010750979,,0.001365863,0.02066746,-0.010358251,0.002450018,0.00484058,0.015293937,0.006279156,0.001508049,0.020231589,-0.001858033,0.013932594,0.004162216,0.006129952,-0.007225374,,-0.000972072,-0.014424568,-0.007019459,0.003945248,,
2015/1/28,-0.003475665,0.001350467,-0.013260472,3.53E-05,-0.001888661,-0.000356181,-0.001457591,0.000500994,0.001261217,-0.00226653,-0.004963193,,0.004462177,-0.002156226,0.009326768,,,0.001642139,-0.004245666,-0.005416715,-0.001444885,0.001637799,-0.010694915,-0.00348681,,-0.005465312,0.007885349,-0.002376478,-0.006901751,-0.005494028,-0.003365107,0.001750496,-0.004319487,-0.005203909,-0.006271676,0.002213903,-0.001905844,-0.005265684,-0.007651095,,-0.003616545,0.005628689,0.009650769,-0.005397756,,
2015/1/29,0.001950112,0.000335002,-0.011545447,-0.000607706,-0.000504158,0.000377666,-0.001483442,-0.001754231,0.000112016,0.001875205,-0.001701588,,0.002595808,0.008017894,0.001119497,,,0.017924384,0.000407421,0.00045498,-0.002197783,0.003840601,-0.00697545,0.003120339,,0.003949927,-0.000197114,0.004482923,0.000922379,0.001973551,-0.000242766,0.002464153,0.004527404,-0.002409274,0.004047764,0.005055554,0.006916674,-0.000301756,0.00269351,,0.016750855,-0.009452594,-0.007987811,0.002979268,,
2015/1/30,-0.002830993,-0.001862846,-0.014705221,0.002696332,-0.000763207,0.001215173,-0.001052921,0.001494178,0.002045867,-0.005845647,-0.002713614,,-0.008583918,-0.007075473,0.001182947,,,0.005271817,0.006069469,-0.000594014,-0.001384481,-0.002969103,0.005804497,0.010249276,,-0.001882477,-0.011815533,0.013691412,0.001412306,-0.003843471,-0.004372123,-0.004665272,-0.007060607,-0.005283715,-0.006580647,-0.014026901,-0.00289198,0.004569267,-0.006333043,,0.00027434,0.01072033,-0.002049402,0.005017495,,
2015/2/2,-0.003103778,-0.006911271,-0.02054452,0.001358336,0.000251146,-0.001993669,0.002491314,-0.001298268,0.002780478,-0.001753257,-0.003815119,,-0.00099738,-0.003247594,0.006907428,,,-0.010242481,-0.006205108,0.00388631,-3.11E-05,0.000914639,0.016016364,-0.00050981,,-0.004516135,-0.007801737,0.00454385,-0.000641023,-0.006982299,0.001383446,0.002465884,-0.007363547,0.006564354,0.000421125,0.019470051,0.00216991,0.00635731,0.001394168,,0.000650791,-0.000647029,-0.0042738,-0.001551973,,
2015/2/3,0.003703702,0.001171387,0.022933091,0.001045754,-0.001022107,-0.001724225,0.000232278,-0.002815335,-0.000628881,0.005656273,0.001195115,,-0.001713519,-0.004794637,0.005306092,,,-0.004424766,-0.017797747,-0.002193992,-0.005206831,0.002203731,-0.010776956,-0.004502952,,-0.006590758,0.000469051,-0.009805246,-0.007603247,-0.006634185,-0.001549962,0.004250452,-0.005623674,-0.005223609,-0.00146146,0.018985492,0.002077313,-0.00172678,0.003337895,,-0.010494995,-4.18E-05,0.018636391,-0.005434825,,
2015/2/4,0.000977509,0.00034835,-0.007089402,-0.000369723,-0.00068724,-0.000577164,-0.001302332,-0.002302008,-0.000323901,0.006208156,-0.000283094,,0.005127122,0.009602367,0.006392048,,,0.007497407,-0.003995006,0.002157125,-0.002127399,-0.001035349,0.005879156,-5.18E-05,,0.003155965,0.011855851,0.004660373,0.003065184,0.005183514,0.002675051,-0.000924501,0.003846027,0.002099958,0.008212651,0.008558129,0.002693799,0.004659098,0.001970406,,0.032884113,-0.011363575,-0.015648703,0.002633444,,
2015/2/5,-0.000185775,-0.000719252,-0.010606671,0.000823438,-0.001441929,-0.001691512,-0.000484918,-0.003039103,0.002136302,0.004009734,-0.003419729,,0.002011744,-0.008092685,0.029695018,,,-0.007307462,-0.005756558,-0.00935215,-0.004007756,-0.004581081,-0.01799555,-0.000940965,,-0.006035238,-0.010063408,-0.003102663,-0.011831697,-0.008929595,-0.002933751,-0.002725417,-0.005355733,-0.003954717,-0.000630371,0.016766327,0.002068735,0.010745431,-0.011207965,,-0.022225162,0.015356232,0.007335853,-0.001542374,,
2015/2/6,-0.002734882,-0.002900317,-0.019809003,-0.000150242,-0.000397524,-0.001015368,-0.001785756,5.78E-05,-0.001325795,-0.003800945,0.000939114,,-0.009642579,-0.000518085,0.002418002,,,-0.006694267,-0.004408841,-0.000583135,-0.000596089,0.000887597,-0.009424943,-0.000181407,,-0.00055232,0.003699717,-0.00466568,-0.004800961,-0.003937762,0.003752399,-0.008250209,-0.001204327,0.002791209,-0.001340644,-0.003728138,0.003068207,-0.007314035,-0.005768247,,0.000771198,0.001300128,0.023490473,-0.006895644,,
2015/2/9,-0.000810562,0.000901148,0.003878139,0.000629213,2.21E-06,-0.000613924,-0.001357313,0.003166771,-0.001639584,-0.004823879,0.001356209,,-0.009104051,-0.00691821,-0.01465244,,,-0.010809175,-0.001612523,-0.004999429,-0.006427183,-0.005057604,-0.001376628,-0.005376718,,-0.002867552,0.011974217,-0.01086881,-0.000283803,-0.006590379,-0.002767308,-0.005624196,-0.007834674,-0.00652356,-0.012339371,-0.003880303,-0.011059773,-0.007736614,0.001249421,,-0.000887401,-0.003619533,0.041589629,0.008957377,,
2015/2/10,0.005078793,-0.000975199,0.017431354,0.001167486,-0.001022352,0.000340396,0.002284129,-0.002233992,-0.000435193,0.004670678,0.003794111,,0.008125493,0.001138811,0.008210168,,,0.006035503,-0.00148747,0.001970772,0.004142062,0.001595315,-0.005663968,0.004869061,,0.003562918,0.003359871,0.001551744,-0.000721094,0.003177843,0.003830777,0.002170712,0.001359042,-0.000675476,0.001746898,0.012542182,0.00137622,0.005630756,-0.004625936,,-0.001017125,-0.003108659,-0.015610858,0.001077227,,
2015/2/11,9.65E-05,-0.002577429,0.007885209,0.000103425,0.000460482,-0.000600058,1.71E-05,-0.00058065,-6.45E-05,0.00255762,-0.000760368,,0.001219057,0.003921767,0.008349245,,,-0.00658463,0.002346475,-0.003999803,0.005930699,0.011457741,0.002793285,0.009184847,,0.001210668,-0.006133539,0.000784153,-0.004883331,-0.004049358,-0.000958567,0.00391504,0.001190941,0.006598225,-0.003505094,0.021786531,0.004141987,0.017471578,-0.004459566,,0.001648871,-0.007698333,0.001288812,-0.004098385,,
2015/2/12,-7.74E-05,0.003337919,0.00519305,0.000772759,0.000242968,-0.000508113,-0.001578399,-0.001063837,-0.000616876,0.001302862,-0.001937228,,-0.001483324,0.00809252,0.012129398,,,-0.000783805,0.000602742,0.003242647,0.001709339,0.004385424,-0.007586471,0.011529297,,0.001460044,0.0048248,0.001974354,-0.001648368,0.006540291,0.000887463,0.002295732,0.005571341,-0.002034001,0.006502286,0.004826059,0.00411843,0.010350861,-0.006618128,,-0.00643083,-0.009860907,0.001030273,0.001807969,,
2015/2/13,0.000811923,-0.001481958,0.01163605,-0.001265924,0.000184485,0.00026527,-4.44E-05,-0.001785491,0.000940264,0.003153584,-0.001791957,,-0.005393444,0.004489168,0.015743237,,,0.006514009,-0.003039429,-0.000979394,0.002839175,-0.000292833,0.000561525,-0.005119842,,-0.002126426,-0.003262765,0.012060659,0.003512969,-0.002513158,-0.001328449,-0.001858372,0.001354607,0.002827638,-0.001062902,-0.005281242,-5.45E-05,-0.004788651,0.000687215,,0.013868082,0.005643422,-0.01400157,-0.007522897,,
2015/2/16,0.001676063,-0.000651148,0.011295235,-0.002428785,-0.00086572,-0.000857224,0.001376588,-0.004571019,0.001431846,0.004506672,0.000110025,,0.00068319,0.003496952,0.034851053,,,0.00078807,-0.002972374,0.003144591,0.001741218,0.007294771,-0.000192303,0.00337111,,-0.003812466,-0.001855417,-0.004053763,-0.00139077,-0.000955927,0.00790353,0.011235534,0.007458309,0.002992094,0.012679027,0.017648524,0.000624511,0.019754755,-0.005887596,,-0.008428834,-0.006648905,-0.014288491,-0.005946806,,
2015/2/17,-0.000273659,-0.000635311,0.007048387,-0.001036064,0.001054366,0.001855996,-0.00130376,0.001067714,0.000988502,0.001398979,-0.000954706,,0.016043755,-0.007638827,-0.007994615,,,-0.003145782,-0.002099509,0.000745199,-0.001912373,-0.00119449,-0.009489799,0.004778608,,-0.002979791,0.004577861,0.004669645,-0.004689184,-0.005141781,0.012439356,-0.004864694,-0.003233275,-0.002425622,0.000137371,-0.003205728,0.002876816,-0.007950551,-0.00423977,,0.001806383,0.000694572,0.005612905,-0.007930373,,
2015/2/25,-0.003791162,0.000931467,-0.007475368,-0.002201129,0.000164338,0.00092647,-0.001840909,0.001894126,0.001097647,-0.004449431,-0.002634528,,-0.000849651,-0.008236792,-0.017569391,,,0.021867161,0.003017599,0.002629588,0.001057481,-0.004422079,0.016673166,-0.001536769,,0.000166493,0.012705278,-0.003624008,-0.002536775,0.006383492,-0.001707485,0.000902974,0.002475003,0.004395842,0.007258716,-0.011230618,0.006195279,-0.001466525,0.004834668,,0.00593233,-0.000278376,-0.013222576,-0.008461027,,
2015/2/26,0.003126816,0.003832769,0.019884364,0.0010543,-0.001549022,0.001788355,0.000222337,0.001286393,-0.002011585,-0.001609316,0.001941893,,-0.00124097,-0.002204924,-0.000323512,,,-0.005152283,0.005813576,-0.001359637,-0.008523683,-0.002986433,-0.006708367,-0.009846364,,-0.002869093,0.024401467,0.001266402,0.018525492,3.90E-05,-0.006449596,-0.00580542,-0.003447665,-0.004483693,-0.002127962,-0.008135137,-0.00497952,-0.008324354,-0.000680319,,-0.007722104,-0.007458381,0.02155219,0.004079993,,
2015/2/27,9.06E-05,-0.000240271,0.004452591,8.30E-05,0.000574269,-0.000128441,7.11E-06,-0.001208938,0.000379495,0.004364057,-0.002231976,,0.002233609,-0.00285084,0.010532594,,,-0.002865082,-0.001533648,0.003471083,-0.002938233,-0.00479096,0.018196557,0.00263324,,-0.002606796,-0.000261854,-0.005332496,-0.001149743,0.003108456,0.00023774,0.005801866,0.005769956,0.004642042,0.0012817,0.010250701,-0.002652586,0.02164087,0.000243592,,0.00875396,-0.005076237,-0.011046443,0.000810853,,
2015/3/2,-0.000615037,4.34E-05,0.012261776,-0.002647683,-0.001458384,-0.001188584,0.001047315,-0.003110573,0.003916138,0.005233211,-0.003259307,,-0.008494285,-0.007779197,-0.010500831,,,0.015120396,-0.006697059,-0.002103975,-0.004900398,0.003588714,-0.012243009,0.006737469,,0.003486295,-0.007561103,4.33E-06,0.007562187,0.001342664,0.002532205,-0.003347649,0.004622635,-0.004788214,0.000179037,0.006029653,-0.005942898,-0.01094238,-0.000612102,,0.016782393,0.00461418,-0.000982352,-0.012920014,,
2015/3/3,-0.002122434,-0.00152148,-0.019904408,-0.005633599,-0.000892438,-0.000701615,-0.000922854,0.001087024,0.00383891,0.000666518,-0.004771887,,0.005409609,0.006139804,-0.010771099,,,0.007521803,0.001806653,0.001506123,0.002460484,0.008968725,0.007635774,-0.003862614,,0.008752798,0.013853239,-0.004294244,0.012312132,0.004757547,0.000296088,-0.001934043,0.004112606,0.007450411,0.004698675,-0.012207272,0.009323206,-0.009930001,-0.004262423,,-0.004445218,0.004619262,-0.017956321,0.001702377,,
2015/3/4,-0.000188627,-0.000668856,0.009039609,0.000911911,0.00021716,-0.001724493,0.000162634,-0.00213092,0.001136828,0.000579334,-0.002705935,,-0.003469631,0.010475653,0.021800246,,,-0.0126189,0.012922131,0.007211287,0.019147236,0.01075247,-0.000317602,0.00117984,,0.0017217,-0.011256822,0.002384223,-0.011754908,-0.002338165,0.001237327,0.003788612,-0.000422587,0.0071337,-0.002633607,0.010430875,0.002772191,0.006089082,-0.001068878,,-0.004759925,-0.012194488,0.000821602,-0.002272611,,
2015/3/5,-1.23E-05,-0.003592561,-0.006433447,-0.003659697,6.96E-05,0.000790596,-0.0008719,-0.005739897,-0.000704509,0.004102263,-0.002908725,,-0.001238632,0.003167837,-0.004909954,,,-0.008015802,-0.001402633,0.002058036,0.002996659,0.011784604,-0.014437427,-0.009487832,,-0.003029494,0.001526901,-0.000289712,0.001227012,0.005786463,0.007679831,0.00477928,0.000267099,0.007188691,0.003252814,-0.002420392,-0.00363563,-0.003114547,-0.010638229,,-0.00701138,-0.001602626,0.009320568,-0.000811404,,
2015/3/6,-0.003823386,0.00774068,-0.007236541,0.000680407,-0.000349979,0.000768645,-0.001606432,0.006832024,-0.001498264,-0.00670288,-0.001430668,,0.001359376,0.010802966,-0.016528992,,,-0.000605649,0.000219635,0.00089618,-0.011970576,0.007671746,0.004147007,-0.010810958,,-0.001622161,-0.005273461,0.006128039,0.023889972,-0.000718569,-0.010328634,-0.005729621,-0.003161246,0.0034909,-0.00084587,-0.013010026,-0.002334601,-0.014292955,0.013793667,,0.001725084,0.002599718,9.38E-05,0.0089785,,
